_id,percentageGain
0,0
1,-0.22054233904243178
2,-0.15661826895301642
3,-0.2703207192965831
4,-0.2703207192965831
5,-0.2703207192965831
6,-0.2703207192965831
7,-0.2703207192965831
8,0.0037565511614916225
9,0.18067426509264548
10,0.2806742650926455
11,0.07515345038939891
12,0.07515345038939891
13,0.07515345038939891
14,0.07515345038939891
15,0.13430219260310305
16,0.14358019325929405
17,0.14358019325929405
18,0.14358019325929405
19,0.14358019325929405
20,0.14358019325929405
21,0.14358019325929405
22,-0.21119927040340503
23,-0.21119927040340503
24,-0.21119927040340503
25,-0.21119927040340503
26,-0.21119927040340503
27,-0.21119927040340503
28,-0.21119927040340503
29,-1.926860788413779
30,-1.9746259797852868
31,-1.9746259797852868
32,-1.9746259797852868
33,-1.9746259797852868
34,-1.9746259797852868
35,-1.9746259797852868
36,-0.7181059671251442
37,-0.5411882531939902
38,-0.7111396179624669
39,-0.7111396179624669
40,-0.7111396179624669
41,-0.7111396179624669
42,-0.7111396179624669
43,-2.771078023284357
44,-2.8790388631362496
45,-2.8790388631362496
46,-2.8790388631362496
47,-2.8790388631362496
48,-2.8790388631362496
49,-2.8790388631362496
50,-0.8197691807208458
51,-0.6428514667896918
52,-0.8128028315581686
53,-0.8128028315581686
54,-0.8128028315581686
55,-0.8128028315581686
56,-0.8128028315581686
57,0.48121035717878324
58,0.46823801467672843
59,0.4189810288627266
60,0.4189810288627266
61,0.4189810288627266
62,0.4189810288627266
63,0.4189810288627266
64,0.20139050988988877
65,0.4013905098898887
66,0.6013905098898886
67,0.47824643698995556
68,0.47824643698995556
69,0.47824643698995556
70,0.47824643698995556
71,0.44984735848826635
72,0.6498473584882662
73,0.8498473584882662
74,0.995028270739158
75,0.9959693700297567
76,0.9959693700297567
77,0.9959693700297567
78,-0.24272390317094458
79,-0.24272390317094458
80,-0.24272390317094458
81,-0.24272390317094458
82,-0.24272390317094458
83,-0.24272390317094458
84,-0.24272390317094458
85,-1.5611387861559205
86,-1.51670904542121
87,-1.4875512509077482
88,-1.4875512509077482
89,-1.4875512509077482
90,-1.4875512509077482
91,-1.4875512509077482
92,-0.4463056713856756
93,-0.24630567138567566
94,-0.26247416372007193
95,-0.23384552700112538
96,-0.23384552700112538
97,-0.23384552700112538
98,-0.23384552700112538
99,-1.8893851221334093
100,-1.7719452143831826
101,-1.7427874198697209
102,-1.7427874198697209
103,-1.7427874198697209
104,-1.7427874198697209
105,-1.7427874198697209
106,-0.0846648901202278
107,0.11533510987977215
108,0.09916661754537591
109,0.12779525426432248
110,0.12779525426432248
111,0.12779525426432248
112,0.12779525426432248
113,0.397206470371724
114,0.48253280412576544
115,0.3008145062565716
116,0.40081450625657156
117,0.5008145062565716
118,0.6008145062565716
119,0.7008145062565716
120,0.4667608501494621
121,0.6667608501494621
122,0.866760850149462
123,0.5455600142332975
124,0.6455600142332976
125,0.7455600142332975
126,0.8455600142332974
127,0.23648169392885443
128,0.4364816939288544
129,0.6364816939288543
130,0.8364816939288543
131,1.0364816939288546
132,0.890454055138823
133,0.9904540551388229
134,0.027034482513490055
135,0.027034482513490055
136,0.027034482513490055
137,0.027034482513490055
138,0.027034482513490055
139,0.027034482513490055
140,0.027034482513490055
141,-0.3769673531544616
142,-0.6872749444248665
143,-0.5872749444248664
144,-0.4872749444248663
145,-0.38727494442486643
146,-0.28727494442486634
147,-0.1872749444248664
148,0.19174138608551042
149,0.39174138608551046
150,0.10597048592567312
151,0.2059704859256731
152,0.3059704859256732
153,0.4059704859256732
154,0.5059704859256732
155,-1.554251497211867
156,-1.5395640353975555
157,-1.3395640353975555
158,-1.1395640353975554
159,-0.9395640353975553
160,-0.8447375056114913
161,-0.7447375056114915
162,0.9066916519833407
163,0.834064660987406
164,0.5146264087694553
165,0.6146264087694554
166,0.7146264087694555
167,0.8146264087694555
168,0.9146264087694554
